Date/Time	Velocidad a 100m [m/s]	StdAne1 [m/s]	Velocidad a 80 [m/s]	StdAne2 [m/s]	Veleta a 100 [°]	Veleta a 80 m [°]	temperatura 5 [°C]
2017-02-09 13:50	6,266	0,742	6,183	0,896	224,0	217,0	19,45
2017-02-09 14:00	8,482	1,107	8,205	1,289	204,0	200,0	19,57
2017-02-09 14:10	7,302	0,782	7,407	0,866	208,0	208,0	19,20
2017-02-09 14:20	6,230	1,000	5,882	1,076	201,0	195,0	19,69
2017-02-09 14:30	7,598	0,792	7,097	0,959	205,0	203,0	19,69
2017-02-09 14:40	7,840	1,085	7,485	1,208	197,0	194,0	19,69
2017-02-09 14:50	5,368	2,631	5,284	2,826	165,0	149,0	19,33
2017-02-09 15:00	3,707	1,575	3,963	1,909	120,0	118,0	19,57
2017-02-09 15:10	5,771	1,953	5,573	1,880	68,0	66,0	19,94
2017-02-09 15:20	9,092	1,800	7,893	1,963	52,0	55,0	19,69
2017-02-09 15:30	11,166	2,049	10,469	1,843	66,0	70,0	19,69
2017-02-09 15:40	5,069	2,788	5,203	2,617	37,0	42,0	20,18
2017-02-09 15:50	5,004	1,515	5,998	2,049	322,0	316,0	20,06
2017-02-09 16:00	6,908	0,944	6,262	1,076	248,0	250,0	19,20
2017-02-09 16:10	6,516	1,178	6,449	1,358	233,0	235,0	19,08
2017-02-09 16:20	3,862	0,876	4,159	0,725	226,0	233,0	18,96
2017-02-09 16:30	2,931	1,071	3,076	0,947	207,0	207,0	19,08
2017-02-09 16:40	4,778	0,616	4,818	0,535	172,0	170,0	18,84
2017-02-09 16:50	5,363	1,291	5,589	1,280	170,0	174,0	19,20
2017-02-09 17:00	3,142	1,015	2,951	0,848	198,0	208,0	19,81
2017-02-09 17:10	11,473	2,057	10,227	2,158	83,0	191,0	19,33
2017-02-09 17:20	12,629	1,165	10,750	1,497	17,0	110,0	19,45
2017-02-09 17:30	10,608	1,336	9,533	1,509	23,0	23,0	19,33
2017-02-09 17:40	11,168	1,826	10,325	1,799	15,0	14,0	19,20
2017-02-09 17:50	10,850	1,251	10,175	1,199	20,0	18,0	18,96
2017-02-09 18:00	9,700	1,147	8,392	1,192	23,0	24,0	18,84
2017-02-09 18:10	10,644	1,134	9,516	1,378	24,0	24,0	18,47
2017-02-09 18:20	9,513	1,138	8,523	1,152	24,0	25,0	18,23
2017-02-09 18:30	9,390	1,743	8,379	1,744	23,0	24,0	18,23
2017-02-09 18:40	9,725	1,303	8,891	1,504	30,0	31,0	18,11
2017-02-09 18:50	9,184	1,264	7,663	1,522	34,0	38,0	17,86
2017-02-09 19:00	11,220	1,291	9,964	1,611	35,0	37,0	17,62
2017-02-09 19:10	10,023	1,408	8,753	1,347	31,0	37,0	17,50
2017-02-09 19:20	9,668	1,038	8,392	1,146	35,0	41,0	17,37
2017-02-09 19:30	9,722	1,315	8,843	1,333	28,0	32,0	17,50
2017-02-09 19:40	9,964	1,239	8,908	1,441	31,0	35,0	17,37
2017-02-09 19:50	9,483	0,949	8,379	1,136	25,0	31,0	17,25
2017-02-09 20:00	10,374	1,565	9,039	1,444	21,0	23,0	17,37
2017-02-09 20:10	11,135	1,064	10,387	1,129	3,0	3,0	17,62
2017-02-09 20:20	10,995	0,980	9,825	1,192	6,0	7,0	17,74
2017-02-09 20:30	11,865	1,145	10,615	1,224	4,0	4,0	17,74
2017-02-09 20:40	11,353	1,358	10,620	1,264	357,0	357,0	17,98
2017-02-09 20:50	7,582	0,988	6,791	1,097	354,0	357,0	17,98
2017-02-09 21:00	9,499	1,211	7,909	1,319	24,0	25,0	17,74
2017-02-09 21:10	9,077	1,207	8,344	1,211	41,0	44,0	17,50
2017-02-09 21:20	10,962	1,003	9,309	1,264	39,0	41,0	17,13
2017-02-09 21:30	10,821	1,107	9,507	1,227	32,0	38,0	17,01
2017-02-09 21:40	12,471	1,117	10,262	1,370	21,0	24,0	17,37
2017-02-09 21:50	12,284	1,030	10,933	1,237	13,0	15,0	17,62
2017-02-09 22:00	9,279	1,255	8,865	1,159	0,0	0,0	17,86
2017-02-09 22:10	6,733	0,616	6,186	0,589	359,0	0,0	17,74
2017-02-09 22:20	7,060	0,782	5,928	0,741	4,0	3,0	17,74
2017-02-09 22:30	7,509	0,826	6,984	0,692	3,0	3,0	17,74
2017-02-09 22:40	9,352	1,168	8,514	1,163	15,0	14,0	17,25
2017-02-09 22:50	9,077	0,787	7,741	0,838	34,0	37,0	16,64
2017-02-09 23:00	8,961	0,787	7,439	0,810	11,0	18,0	16,52
2017-02-09 23:10	8,047	1,346	6,772	1,129	0,0	7,0	17,25
2017-02-09 23:20	7,198	1,012	6,028	1,032	23,0	28,0	16,89
2017-02-09 23:30	7,786	0,676	6,251	0,878	18,0	23,0	17,37
2017-02-09 23:40	6,097	0,858	4,837	0,926	18,0	24,0	17,25
2017-02-09 23:50	2,867	0,980	2,115	0,786	330,0	301,0	17,37
2017-02-10 00:00	2,100	0,676	2,023	0,602	259,0	215,0	17,25
2017-02-10 00:10	1,428	0,919	1,642	0,820	190,0	166,0	17,13
2017-02-10 00:20	5,434	1,229	4,490	1,076	52,0	56,0	17,01
2017-02-10 00:30	6,666	0,550	6,400	0,549	41,0	45,0	17,01
2017-02-10 00:40	7,555	0,985	6,919	1,073	45,0	51,0	17,01
2017-02-10 00:50	8,427	0,736	7,648	1,039	41,0	44,0	16,76
2017-02-10 01:00	8,370	0,682	7,741	0,766	44,0	46,0	16,64
2017-02-10 01:10	8,113	0,906	7,204	1,032	44,0	49,0	16,52
2017-02-10 01:20	8,270	0,535	7,128	0,687	44,0	48,0	16,52
2017-02-10 01:30	7,119	0,698	6,287	0,791	49,0	52,0	16,40
2017-02-10 01:40	4,215	1,592	3,830	0,955	342,0	323,0	16,40
2017-02-10 01:50	2,416	0,821	2,661	0,904	239,0	245,0	16,15
2017-02-10 02:00	2,000	0,413	2,310	0,497	252,0	256,0	15,91
2017-02-10 02:10	3,071	0,715	2,926	0,430	231,0	240,0	15,79
2017-02-10 02:20	3,408	0,634	1,995	0,861	229,0	221,0	15,79
2017-02-10 02:30	1,502	0,513	1,250	0,304	232,0	248,0	15,54
2017-02-10 02:40	1,263	0,292	1,331	0,465	212,0	359,0	15,54
2017-02-10 02:50	0,862	0,216	1,143	0,317	108,0	59,0	15,18
2017-02-10 03:00	1,099	0,249	1,306	0,373	79,0	280,0	15,05
2017-02-10 03:10	1,241	0,278	0,517	0,215	84,0	252,0	14,93
2017-02-10 03:20	0,903	0,413	0,828	0,352	143,0	270,0	15,05
2017-02-10 03:30	0,827	0,249	2,112	0,430	242,0	269,0	14,57
2017-02-10 03:40	0,986	0,292	1,429	0,278	228,0	271,0	14,69
2017-02-10 03:50	1,513	0,413	2,042	0,304	273,0	298,0	14,44
2017-02-10 04:00	1,610	0,577	2,066	0,576	297,0	276,0	14,20
2017-02-10 04:10	1,670	0,550	1,596	0,264	315,0	297,0	14,44
2017-02-10 04:20	1,553	0,233	1,616	0,373	354,0	302,0	14,57
2017-02-10 04:30	1,727	0,341	1,442	0,352	6,0	308,0	14,32
2017-02-10 04:40	0,868	0,528	2,140	0,232	332,0	267,0	14,32
2017-02-10 04:50	1,453	0,216	1,722	0,439	297,0	293,0	14,69
2017-02-10 05:00	1,439	0,292	2,071	0,329	311,0	285,0	14,20
2017-02-10 05:10	0,757	0,233	1,675	0,248	287,0	280,0	14,57
2017-02-10 05:20	1,162	0,466	1,553	0,456	291,0	283,0	14,57
2017-02-10 05:30	1,741	0,535	2,053	0,967	262,0	270,0	14,20
2017-02-10 05:40	2,019	0,634	2,110	0,505	277,0	288,0	14,32
2017-02-10 05:50	1,206	0,403	1,328	0,264	323,0	290,0	14,44
2017-02-10 06:00	1,567	0,264	1,255	0,215	1,0	328,0	14,20
2017-02-10 06:10	1,616	0,124	1,217	0,304	20,0	290,0	14,57
2017-02-10 06:20	1,156	0,216	1,890	0,383	329,0	269,0	14,69
2017-02-10 06:30	1,276	0,197	2,319	0,215	298,0	274,0	15,05
2017-02-10 06:40	1,409	0,152	1,988	0,088	316,0	284,0	15,30
2017-02-10 06:50	1,213	0,152	1,235	0,248	321,0	308,0	14,93
2017-02-10 07:00	1,847	0,152	1,711	0,292	326,0	328,0	15,18
2017-02-10 07:10	1,154	0,233	1,189	0,232	37,0	18,0	14,81
2017-02-10 07:20	0,955	0,233	0,954	0,278	59,0	39,0	15,05
2017-02-10 07:30	0,672	0,249	0,639	0,232	87,0	52,0	15,18
2017-02-10 07:40	0,336	0,152	0,788	0,124	32,0	288,0	15,18
2017-02-10 07:50	0,498	0,329	1,681	0,292	307,0	274,0	14,93
2017-02-10 08:00	1,180	0,216	1,214	0,232	345,0	329,0	15,30
2017-02-10 08:10	0,362	0,152	0,695	0,278	32,0	295,0	15,30
2017-02-10 08:20	1,287	0,482	1,377	0,383	353,0	329,0	15,18
2017-02-10 08:30	2,494	0,216	2,804	0,248	17,0	13,0	15,54
2017-02-10 08:40	4,778	1,181	5,147	0,687	6,0	4,0	15,30
2017-02-10 08:50	3,158	1,535	3,236	1,537	335,0	338,0	14,93
2017-02-10 09:00	2,427	0,543	2,997	0,615	0,0	3,0	14,57
2017-02-10 09:10	2,043	0,506	2,213	0,576	356,0	4,0	14,57
2017-02-10 09:20	0,735	0,352	1,011	0,215	15,0	51,0	14,44
2017-02-10 09:30	0,542	0,233	0,706	0,196	13,0	146,0	14,44
2017-02-10 09:40	1,268	0,264	1,203	0,264	226,0	228,0	14,44
2017-02-10 09:50	1,708	0,305	2,180	0,317	207,0	195,0	14,69
2017-02-10 10:00	1,206	0,413	1,561	0,363	134,0	139,0	14,81
2017-02-10 10:10	4,468	1,633	3,912	1,136	70,0	83,0	15,30
2017-02-10 10:20	9,276	1,614	7,831	1,606	41,0	41,0	15,42
2017-02-10 10:30	10,178	1,064	7,937	1,398	37,0	35,0	15,66
2017-02-10 10:40	12,175	1,165	10,156	1,775	32,0	35,0	16,03
2017-02-10 10:50	11,704	0,992	10,604	1,183	37,0	41,0	16,27
2017-02-10 11:00	10,597	1,297	9,187	1,417	41,0	42,0	16,15
2017-02-10 11:10	10,385	1,878	9,084	2,147	44,0	45,0	16,15
2017-02-10 11:20	12,931	1,336	11,377	1,620	41,0	42,0	16,27
2017-02-10 11:30	11,471	2,098	10,523	2,245	31,0	34,0	16,76
2017-02-10 11:40	11,789	1,381	10,599	1,662	31,0	34,0	17,25
2017-02-10 11:50	9,807	1,438	8,371	1,656	44,0	48,0	17,50
2017-02-10 12:00	11,017	1,422	9,731	1,606	37,0	38,0	17,74
2017-02-10 12:10	10,228	1,502	9,516	1,632	35,0	41,0	17,86
2017-02-10 12:20	9,823	1,550	9,168	1,764	38,0	44,0	18,23
2017-02-10 12:30	10,655	1,578	9,882	1,562	28,0	31,0	18,35
2017-02-10 12:40	7,788	1,794	7,236	1,345	31,0	37,0	18,96
2017-02-10 12:50	5,298	2,021	5,198	2,103	346,0	328,0	19,33
2017-02-10 13:00	2,780	0,782	3,399	1,243	259,0	235,0	18,84
2017-02-10 13:10	6,475	1,306	6,287	1,350	193,0	187,0	18,84
2017-02-10 13:20	7,125	0,752	6,805	0,781	203,0	201,0	18,72
2017-02-10 13:30	7,047	0,726	7,195	0,766	205,0	203,0	18,47
2017-02-10 13:40	7,187	0,957	7,052	1,122	207,0	204,0	18,59
2017-02-10 13:50	6,916	0,849	6,414	1,132	204,0	201,0	18,59
2017-02-10 14:00	7,378	0,902	6,930	0,926	210,0	208,0	18,47
2017-02-10 14:10	6,831	0,898	6,699	1,010	212,0	207,0	18,11
2017-02-10 14:20	7,310	0,952	6,682	1,021	207,0	204,0	17,98
2017-02-10 14:30	7,571	1,085	6,653	1,032	211,0	212,0	17,98
2017-02-10 14:40	7,522	0,641	6,588	1,047	205,0	205,0	17,98
2017-02-10 14:50	7,418	0,676	6,650	1,017	195,0	195,0	17,86
2017-02-10 15:00	6,992	0,812	6,340	1,010	193,0	194,0	18,11
2017-02-10 15:10	6,182	0,752	5,548	0,934	188,0	187,0	18,35
2017-02-10 15:20	4,882	0,973	4,433	0,874	177,0	183,0	18,47
2017-02-10 15:30	6,758	0,952	6,102	1,239	208,0	207,0	18,72
2017-02-10 15:40	4,612	1,606	4,663	1,587	163,0	159,0	18,72
2017-02-10 15:50	4,656	0,676	4,490	0,725	174,0	167,0	18,72
2017-02-10 16:00	5,521	1,067	5,103	1,142	200,0	201,0	18,35
2017-02-10 16:10	5,167	1,363	4,770	1,589	201,0	198,0	18,59
2017-02-10 16:20	6,548	0,752	6,205	0,791	214,0	212,0	18,35
2017-02-10 16:30	4,352	1,229	4,091	0,978	194,0	187,0	18,47
2017-02-10 16:40	6,021	1,378	5,898	1,378	188,0	194,0	18,35
2017-02-10 16:50	3,025	1,096	3,358	0,959	191,0	198,0	18,47
2017-02-10 17:00	4,411	0,862	4,137	0,874	205,0	208,0	18,47
2017-02-10 17:10	5,518	0,911	5,060	1,132	210,0	212,0	18,23
2017-02-10 17:20	5,774	0,659	5,347	0,608	210,0	211,0	18,11
2017-02-10 17:30	5,287	0,902	4,818	0,833	212,0	212,0	18,11
2017-02-10 17:40	4,993	0,898	4,574	0,913	183,0	179,0	17,98
2017-02-10 17:50	3,979	0,885	3,499	0,970	210,0	211,0	17,74
2017-02-10 18:00	4,112	1,419	3,830	1,350	203,0	203,0	17,86
2017-02-10 18:10	2,911	0,710	3,054	0,602	139,0	138,0	17,74
2017-02-10 18:20	2,549	0,629	2,356	0,615	159,0	158,0	17,62
2017-02-10 18:30	1,964	0,305	2,050	0,363	169,0	177,0	17,50
2017-02-10 18:40	2,959	0,403	2,682	0,329	200,0	201,0	17,37
2017-02-10 18:50	3,838	0,373	3,416	0,340	205,0	204,0	17,25
2017-02-10 19:00	3,286	0,449	3,282	0,448	153,0	148,0	17,01
2017-02-10 19:10	2,159	0,393	1,529	0,340	145,0	156,0	17,01
2017-02-10 19:20	2,434	0,305	1,531	0,278	169,0	177,0	16,64
2017-02-10 19:30	2,154	0,318	1,464	0,304	188,0	193,0	16,76
2017-02-10 19:40	1,703	0,264	1,805	0,278	186,0	201,0	16,52
2017-02-10 19:50	1,322	0,341	1,211	0,317	172,0	186,0	16,52
2017-02-10 20:00	1,045	0,216	0,630	0,196	135,0	156,0	16,52
2017-02-10 20:10	1,281	0,197	0,619	0,152	155,0	166,0	16,52
2017-02-10 20:20	1,309	0,176	0,782	0,175	145,0	146,0	16,52
2017-02-10 20:30	1,428	0,233	1,019	0,278	149,0	128,0	16,40
2017-02-10 20:40	1,387	0,278	1,072	0,352	148,0	159,0	16,40
2017-02-10 20:50	1,575	0,249	1,281	0,329	132,0	148,0	16,40
2017-02-10 21:00	1,958	0,352	1,320	0,292	122,0	105,0	16,27
2017-02-10 21:10	2,067	0,363	1,540	0,317	135,0	115,0	16,15
2017-02-10 21:20	2,078	0,383	1,566	0,340	128,0	124,0	16,03
2017-02-10 21:30	1,958	0,264	1,352	0,340	118,0	125,0	15,79
2017-02-10 21:40	2,456	0,506	1,968	0,583	108,0	111,0	15,42
2017-02-10 21:50	2,540	0,563	1,542	0,761	90,0	86,0	15,30
2017-02-10 22:00	1,257	0,413	1,061	0,232	128,0	186,0	15,18
2017-02-10 22:10	1,167	0,482	0,807	0,373	128,0	136,0	15,18
2017-02-10 22:20	1,801	0,440	1,159	0,196	96,0	56,0	15,30
2017-02-10 22:30	1,871	0,705	1,011	0,278	125,0	58,0	15,05
2017-02-10 22:40	1,056	0,278	0,536	0,215	63,0	76,0	15,05
2017-02-10 22:50	0,718	0,422	0,419	0,152	163,0	110,0	15,30
2017-02-10 23:00	1,211	0,329	0,639	0,232	165,0	59,0	15,05
2017-02-10 23:10	0,480	0,124	1,067	0,175	191,0	291,0	14,93
2017-02-10 23:20	0,735	0,152	1,016	0,196	290,0	308,0	14,81
2017-02-10 23:30	1,265	0,152	1,642	0,196	305,0	293,0	14,69
2017-02-10 23:40	1,385	0,124	2,226	0,352	302,0	285,0	14,81
2017-02-10 23:50	1,795	0,197	2,060	0,248	308,0	304,0	15,05
2017-02-11 00:00	1,852	0,152	2,517	0,248	329,0	330,0	14,44
2017-02-11 00:10	1,934	0,216	1,901	0,278	338,0	305,0	14,44
2017-02-11 00:20	1,845	0,152	1,993	0,232	328,0	301,0	14,32
2017-02-11 00:30	1,994	0,249	2,208	0,175	322,0	294,0	14,69
2017-02-11 00:40	1,586	0,197	2,419	0,232	326,0	280,0	14,57
2017-02-11 00:50	1,847	0,197	2,240	0,292	322,0	293,0	14,32
2017-02-11 01:00	1,773	0,197	1,738	0,196	333,0	281,0	14,08
2017-02-11 01:10	2,081	0,318	2,519	0,264	308,0	285,0	14,20
2017-02-11 01:20	1,943	0,197	1,651	0,278	319,0	308,0	14,20
2017-02-11 01:30	1,766	0,152	1,502	0,278	330,0	297,0	13,71
2017-02-11 01:40	1,572	0,278	2,424	0,232	302,0	278,0	14,20
2017-02-11 01:50	1,912	0,422	2,891	0,340	294,0	278,0	14,08
2017-02-11 02:00	2,845	0,233	2,959	0,373	290,0	287,0	13,71
2017-02-11 02:10	2,268	0,152	2,373	0,152	291,0	285,0	13,96
2017-02-11 02:20	1,893	0,197	1,555	0,215	298,0	297,0	13,59
2017-02-11 02:30	2,695	0,413	2,454	0,421	276,0	274,0	13,71
2017-02-11 02:40	2,701	0,233	2,484	0,317	266,0	283,0	13,59
2017-02-11 02:50	2,176	0,305	2,438	0,175	263,0	274,0	13,83
2017-02-11 03:00	1,401	0,197	1,827	0,535	245,0	260,0	13,83
2017-02-11 03:10	1,426	0,413	1,165	0,719	169,0	288,0	13,59
2017-02-11 03:20	1,730	0,513	2,883	0,542	228,0	259,0	13,22
2017-02-11 03:30	2,690	0,373	3,184	0,448	287,0	285,0	13,22
2017-02-11 03:40	1,943	0,152	2,262	0,232	325,0	326,0	13,22
2017-02-11 03:50	3,277	0,449	3,396	0,505	335,0	336,0	13,35
2017-02-11 04:00	3,081	0,216	3,103	0,842	343,0	328,0	13,10
2017-02-11 04:10	1,021	0,543	1,892	0,421	328,0	270,0	13,47
2017-02-11 04:20	1,629	0,341	2,386	0,292	270,0	269,0	13,96
2017-02-11 04:30	1,708	0,911	2,280	0,627	246,0	228,0	13,47
2017-02-11 04:40	1,793	0,688	2,229	0,549	226,0	255,0	13,83
2017-02-11 04:50	0,620	0,264	1,396	0,373	304,0	318,0	13,96
2017-02-11 05:00	2,298	1,015	1,955	0,542	260,0	300,0	14,08
2017-02-11 05:10	4,987	0,778	4,964	0,791	260,0	278,0	13,96
2017-02-11 05:20	4,099	1,270	3,390	1,497	302,0	315,0	13,71
2017-02-11 05:30	1,847	0,563	1,111	0,412	45,0	49,0	13,35
2017-02-11 05:40	1,448	0,413	1,102	0,497	7,0	326,0	13,59
2017-02-11 05:50	1,088	0,373	1,396	0,412	4,0	343,0	13,96
2017-02-11 06:00	2,024	0,949	1,491	0,278	266,0	218,0	14,20
2017-02-11 06:10	6,589	1,191	5,160	1,581	288,0	285,0	15,66
2017-02-11 06:20	8,795	1,798	7,694	1,656	298,0	297,0	17,50
2017-02-11 06:30	6,755	1,611	5,782	1,350	287,0	284,0	17,50
2017-02-11 06:40	8,558	1,318	7,334	1,291	278,0	276,0	17,37
2017-02-11 06:50	10,608	1,819	9,548	1,724	280,0	280,0	17,50
2017-02-11 07:00	7,607	1,128	6,707	1,002	308,0	305,0	17,74
2017-02-11 07:10	4,153	1,213	3,542	1,542	333,0	326,0	17,98
2017-02-11 07:20	2,813	1,082	2,853	1,097	349,0	359,0	17,74
2017-02-11 07:30	3,465	1,847	3,854	1,660	1,0	31,0	18,11
2017-02-11 07:40	6,744	2,432	5,828	2,140	273,0	42,0	18,23
2017-02-11 07:50	7,365	1,255	6,327	1,112	249,0	343,0	17,98
2017-02-11 08:00	7,130	1,178	5,569	1,264	245,0	232,0	18,11
2017-02-11 08:10	6,508	2,092	5,358	1,850	266,0	259,0	18,35
2017-02-11 08:20	7,272	3,223	6,381	2,869	276,0	264,0	18,96
2017-02-11 08:30	3,275	1,976	3,573	2,318	246,0	205,0	19,08
2017-02-11 08:40	2,024	0,747	1,790	0,687	311,0	159,0	19,57
2017-02-11 08:50	1,140	0,431	1,211	0,473	323,0	98,0	19,45
2017-02-11 09:00	2,303	0,659	2,422	0,675	269,0	159,0	19,20
2017-02-11 09:10	4,669	0,758	4,398	0,814	253,0	256,0	19,08
2017-02-11 09:20	6,367	1,338	5,898	1,476	238,0	233,0	19,08
2017-02-11 09:30	5,556	1,367	5,478	1,129	235,0	232,0	18,96
2017-02-11 09:40	4,202	1,015	3,988	1,125	266,0	257,0	18,96
2017-02-11 09:50	2,603	0,597	2,262	0,670	257,0	260,0	19,08
2017-02-11 10:00	3,571	1,378	3,277	1,329	256,0	252,0	19,57
2017-02-11 10:10	4,683	0,965	4,531	0,950	267,0	262,0	19,69
2017-02-11 10:20	5,178	0,782	4,927	0,896	278,0	281,0	19,94
2017-02-11 10:30	6,108	0,506	5,909	0,663	266,0	266,0	19,94
2017-02-11 10:40	5,523	0,960	5,249	1,091	283,0	273,0	20,06
2017-02-11 10:50	2,736	0,894	2,413	0,527	338,0	333,0	19,94
2017-02-11 11:00	4,569	1,161	4,357	1,159	269,0	260,0	19,33
2017-02-11 11:10	5,733	0,876	5,898	0,805	21,0	20,0	18,47
2017-02-11 11:20	4,278	0,826	3,945	1,329	8,0	3,0	17,98
2017-02-11 11:30	4,686	0,831	4,424	0,852	41,0	46,0	18,23
2017-02-11 11:40	3,740	0,584	3,819	0,439	58,0	62,0	18,23
2017-02-11 11:50	2,481	0,787	2,091	0,878	66,0	83,0	18,35
2017-02-11 12:00	2,263	0,721	2,269	0,615	114,0	115,0	18,59
2017-02-11 12:10	2,078	0,584	2,106	0,751	86,0	89,0	18,47
2017-02-11 12:20	1,213	0,449	1,311	0,465	63,0	56,0	18,96
2017-02-11 12:30	1,034	0,440	1,483	0,373	146,0	165,0	19,45
2017-02-11 12:40	2,318	0,584	2,376	0,725	146,0	146,0	19,20
2017-02-11 12:50	3,546	0,584	3,575	0,615	131,0	129,0	18,72
2017-02-11 13:00	3,182	0,521	2,975	0,589	93,0	96,0	18,72
2017-02-11 13:10	3,049	0,550	3,016	0,652	31,0	28,0	18,35
2017-02-11 13:20	3,033	0,466	2,861	0,430	357,0	354,0	18,23
2017-02-11 13:30	2,138	0,862	2,258	0,781	347,0	346,0	18,11
2017-02-11 13:40	1,317	0,373	1,505	0,421	4,0	11,0	18,35
2017-02-11 13:50	3,424	0,670	3,292	0,761	111,0	113,0	18,35
2017-02-11 14:00	3,535	0,752	3,445	0,658	89,0	86,0	18,47
2017-02-11 14:10	4,900	0,693	4,683	0,725	94,0	91,0	18,35
2017-02-11 14:20	4,085	0,885	4,428	0,852	97,0	103,0	18,35
2017-02-11 14:30	3,930	0,742	3,912	0,652	86,0	84,0	18,35
2017-02-11 14:40	5,918	0,732	5,830	0,751	87,0	83,0	18,23
2017-02-11 14:50	5,162	0,732	5,019	0,692	84,0	86,0	17,86
2017-02-11 15:00	4,971	0,413	4,791	0,465	83,0	82,0	17,98
2017-02-11 15:10	3,947	0,659	3,952	0,697	79,0	76,0	17,98
2017-02-11 15:20	3,968	0,457	3,969	0,456	75,0	72,0	18,11
2017-02-11 15:30	4,003	0,457	4,110	0,497	80,0	83,0	17,98
2017-02-11 15:40	4,006	0,521	3,977	0,563	70,0	68,0	17,86
2017-02-11 15:50	4,036	0,550	4,034	0,680	77,0	80,0	17,98
2017-02-11 16:00	4,871	0,641	4,801	0,692	83,0	82,0	17,98
2017-02-11 16:10	4,634	0,543	4,766	0,670	94,0	93,0	17,74
2017-02-11 16:20	4,579	0,482	4,352	0,602	101,0	98,0	17,62
2017-02-11 16:30	4,368	0,698	4,235	0,756	108,0	113,0	17,74
2017-02-11 16:40	3,735	0,449	3,640	0,497	115,0	120,0	17,74
2017-02-11 16:50	3,098	0,482	2,931	0,497	120,0	118,0	17,74
2017-02-11 17:00	3,607	0,474	3,654	0,527	134,0	136,0	17,74
2017-02-11 17:10	3,362	0,491	3,242	0,615	128,0	125,0	17,74
2017-02-11 17:20	2,970	0,440	2,850	0,393	142,0	138,0	17,62
2017-02-11 17:30	3,522	0,413	3,105	0,583	136,0	136,0	17,62
2017-02-11 17:40	3,658	0,329	3,425	0,490	122,0	120,0	17,50
2017-02-11 17:50	3,269	0,383	3,048	0,473	121,0	122,0	17,50
2017-02-11 18:00	3,308	0,318	3,268	0,317	122,0	120,0	17,37
2017-02-11 18:10	2,987	0,383	3,018	0,383	121,0	121,0	17,37
2017-02-11 18:20	3,236	0,249	3,135	0,340	107,0	100,0	17,25
2017-02-11 18:30	2,434	0,249	2,457	0,304	101,0	100,0	17,25
2017-02-11 18:40	2,907	0,292	2,867	0,448	73,0	73,0	17,25
2017-02-11 18:50	3,079	0,216	3,149	0,196	75,0	69,0	17,25
2017-02-11 19:00	2,571	0,466	2,856	0,264	70,0	60,0	17,13
2017-02-11 19:10	1,542	0,292	2,064	0,215	65,0	45,0	17,13
2017-02-11 19:20	1,409	0,431	1,670	0,363	83,0	45,0	17,13
2017-02-11 19:30	1,363	0,610	2,182	0,663	13,0	28,0	17,13
2017-02-11 19:40	0,990	0,393	1,214	0,412	338,0	17,0	17,25
2017-02-11 19:50	0,604	0,216	0,867	0,175	329,0	339,0	17,13
2017-02-11 20:00	3,770	0,816	3,379	1,152	188,0	188,0	17,25
2017-02-11 20:10	3,709	0,665	3,547	0,745	191,0	191,0	17,25
2017-02-11 20:20	2,793	0,641	2,193	0,725	194,0	219,0	17,01
2017-02-11 20:30	1,863	0,577	2,151	0,520	188,0	160,0	17,01
2017-02-11 20:40	1,455	0,278	1,520	0,248	190,0	169,0	16,89
2017-02-11 20:50	1,605	0,216	1,722	0,317	191,0	218,0	16,89
2017-02-11 21:00	2,848	0,653	2,088	0,634	212,0	214,0	16,76
2017-02-11 21:10	3,432	1,131	1,396	0,730	218,0	210,0	16,76
2017-02-11 21:20	5,526	1,403	4,672	1,574	226,0	226,0	16,89
2017-02-11 21:30	4,993	0,721	4,633	1,104	225,0	218,0	17,25
2017-02-11 21:40	6,122	1,276	5,787	1,227	232,0	222,0	17,74
2017-02-11 21:50	7,843	1,320	7,090	1,249	235,0	229,0	18,11
2017-02-11 22:00	8,460	1,425	7,611	1,146	243,0	236,0	18,35
2017-02-11 22:10	8,213	1,027	7,263	1,179	238,0	231,0	18,35
2017-02-11 22:20	7,954	1,312	7,122	1,175	233,0	231,0	18,23
2017-02-11 22:30	6,552	1,067	5,426	0,963	228,0	222,0	18,11
2017-02-11 22:40	6,454	1,223	5,136	1,017	228,0	217,0	17,98
2017-02-11 22:50	7,147	1,003	6,441	1,136	240,0	232,0	17,98
2017-02-11 23:00	7,810	0,985	7,043	0,878	238,0	233,0	18,23
2017-02-11 23:10	9,659	1,217	8,549	1,211	236,0	229,0	17,98
2017-02-11 23:20	7,742	1,422	6,978	1,390	231,0	224,0	17,86
2017-02-11 23:30	6,932	0,949	6,878	1,080	207,0	201,0	17,86
2017-02-11 23:40	6,393	0,710	6,262	0,652	215,0	203,0	17,86
2017-02-11 23:50	6,624	0,844	6,161	0,670	217,0	207,0	17,62
2017-02-12 00:00	6,891	1,067	6,555	1,104	212,0	204,0	17,50
2017-02-12 00:10	7,098	0,812	6,658	0,913	212,0	203,0	17,50
2017-02-12 00:20	7,609	0,928	7,530	0,842	211,0	205,0	17,37
2017-02-12 00:30	6,698	0,682	5,763	0,608	203,0	197,0	17,37
2017-02-12 00:40	6,295	0,670	5,765	0,703	210,0	203,0	17,25
2017-02-12 00:50	6,622	1,000	6,222	0,883	224,0	218,0	17,01
2017-02-12 01:00	5,999	1,003	5,223	0,829	211,0	203,0	17,37
